reg_method,reg_val,best_epoch,val_acc,train_acc,layer,split,dispersion_ratio,num_images
Dropout,0.575,53,0.8979333128457283,0.95428,fc1,train,0.35431059858362335,25000
Dropout,0.575,53,0.8979333128457283,0.95428,fc1,val,0.32855676100607106,26032
Dropout,0.6,57,0.8959741856177013,0.94888,conv1,train,1.170501996969071,25000
Dropout,0.6,57,0.8959741856177013,0.94888,conv1,val,1.1435068238504054,26032
Dropout,0.6,57,0.8959741856177013,0.94888,conv3,train,0.39695479263794636,25000
Dropout,0.6,57,0.8959741856177013,0.94888,conv3,val,0.37244960922585246,26032
Dropout,0.6,57,0.8959741856177013,0.94888,fc1,train,0.3533083975384991,25000
Dropout,0.6,57,0.8959741856177013,0.94888,fc1,val,0.3277966172113769,26032
EarlyStopping,3.0,9,0.8597879532882606,0.91344,conv1,train,0.9398792122816754,25000
EarlyStopping,3.0,9,0.8597879532882606,0.91344,conv1,val,0.9381661617027672,26032
EarlyStopping,3.0,9,0.8597879532882606,0.91344,conv3,train,0.2882521184283139,25000
EarlyStopping,3.0,9,0.8597879532882606,0.91344,conv3,val,0.2915388019899396,26032
EarlyStopping,3.0,9,0.8597879532882606,0.91344,fc1,train,0.21602672623877264,25000
EarlyStopping,3.0,9,0.8597879532882606,0.91344,fc1,val,0.21754944058136622,26032
EarlyStopping,5.0,14,0.8678549477566072,0.97612,conv1,train,0.9100975709644888,25000
EarlyStopping,5.0,14,0.8678549477566072,0.97612,conv1,val,0.9095121261497254,26032
EarlyStopping,5.0,14,0.8678549477566072,0.97612,conv3,train,0.4569246443746357,25000
EarlyStopping,5.0,14,0.8678549477566072,0.97612,conv3,val,0.4636009186062644,26032
EarlyStopping,5.0,14,0.8678549477566072,0.97612,fc1,train,0.3492429395075601,25000
EarlyStopping,5.0,14,0.8678549477566072,0.97612,fc1,val,0.3475301623193568,26032
EarlyStopping,8.0,13,0.8658574062692072,0.95992,conv1,train,0.9674687703730487,25000
EarlyStopping,8.0,13,0.8658574062692072,0.95992,conv1,val,0.9711166317960535,26032
EarlyStopping,8.0,13,0.8658574062692072,0.95992,conv3,train,0.4337793905560335,25000
EarlyStopping,8.0,13,0.8658574062692072,0.95992,conv3,val,0.4421506452195564,26032
EarlyStopping,8.0,13,0.8658574062692072,0.95992,fc1,train,0.3417699726086987,25000
EarlyStopping,8.0,13,0.8658574062692072,0.95992,fc1,val,0.33781482853531813,26032
EarlyStopping,12.0,14,0.868661647203442,0.97176,conv1,train,0.9641119358101574,25000
EarlyStopping,12.0,14,0.868661647203442,0.97176,conv1,val,0.9625859566364481,26032
EarlyStopping,12.0,14,0.868661647203442,0.97176,conv3,train,0.4990213574040973,25000
EarlyStopping,12.0,14,0.868661647203442,0.97176,conv3,val,0.501078700443634,26032
EarlyStopping,12.0,14,0.868661647203442,0.97176,fc1,train,0.340530448128413,25000
EarlyStopping,12.0,14,0.868661647203442,0.97176,fc1,val,0.3389283707756541,26032
EarlyStopping,15.0,13,0.8720036877688998,0.96664,conv1,train,0.7485510043928775,25000
EarlyStopping,15.0,13,0.8720036877688998,0.96664,conv1,val,0.7525675505655604,26032
EarlyStopping,15.0,13,0.8720036877688998,0.96664,conv3,train,0.3657984513190653,25000
EarlyStopping,15.0,13,0.8720036877688998,0.96664,conv3,val,0.3638824811119908,26032
EarlyStopping,15.0,13,0.8720036877688998,0.96664,fc1,train,0.28112979726224696,25000
EarlyStopping,15.0,13,0.8720036877688998,0.96664,fc1,val,0.27733361963499215,26032
GaussianNoise,0.01,49,0.8762292562999385,1.0,conv1,train,1.1432678231193925,25000
GaussianNoise,0.01,49,0.8762292562999385,1.0,conv1,val,1.1399410786923152,26032
GaussianNoise,0.01,49,0.8762292562999385,1.0,conv3,train,1.056939337834155,25000
GaussianNoise,0.01,49,0.8762292562999385,1.0,conv3,val,1.0505730818148196,26032
GaussianNoise,0.01,49,0.8762292562999385,1.0,fc1,train,0.9901900237986675,25000
GaussianNoise,0.01,49,0.8762292562999385,1.0,fc1,val,0.9832278525570916,26032
GaussianNoise,0.05,47,0.8704287031346035,0.999,conv1,train,0.8461511318514673,25000
GaussianNoise,0.05,47,0.8704287031346035,0.999,conv1,val,0.8508087944820316,26032
GaussianNoise,0.05,47,0.8704287031346035,0.999,conv3,train,1.1303310829225146,25000
GaussianNoise,0.05,47,0.8704287031346035,0.999,conv3,val,1.1228034730826002,26032
GaussianNoise,0.05,47,0.8704287031346035,0.999,fc1,train,0.924919725189841,25000
GaussianNoise,0.05,47,0.8704287031346035,0.999,fc1,val,0.9269095861212379,26032
GaussianNoise,0.1,50,0.8657421634910879,0.99716,conv1,train,0.7569656573838367,25000
GaussianNoise,0.1,50,0.8657421634910879,0.99716,conv1,val,0.7811316249309386,26032
GaussianNoise,0.1,50,0.8657421634910879,0.99716,conv3,train,1.0258315867675456,25000
GaussianNoise,0.1,50,0.8657421634910879,0.99716,conv3,val,1.0205791699559956,26032
GaussianNoise,0.1,50,0.8657421634910879,0.99716,fc1,train,0.7783996537786498,25000
GaussianNoise,0.1,50,0.8657421634910879,0.99716,fc1,val,0.7965900421361211,26032
GaussianNoise,0.2,27,0.8574062692071297,0.95648,conv1,train,0.8641539633107116,25000
GaussianNoise,0.2,27,0.8574062692071297,0.95648,conv1,val,0.8652044277314963,26032
GaussianNoise,0.2,27,0.8574062692071297,0.95648,conv3,train,0.5406063694934684,25000
GaussianNoise,0.2,27,0.8574062692071297,0.95648,conv3,val,0.5487311666830588,26032
GaussianNoise,0.2,27,0.8574062692071297,0.95648,fc1,train,0.34469521494187333,25000
GaussianNoise,0.2,27,0.8574062692071297,0.95648,fc1,val,0.35094376919075526,26032
L1,0.0,57,0.8801090964966195,1.0,conv1,train,1.0,25000
L1,0.0,57,0.8801090964966195,1.0,conv1,val,1.0,26032
L1,0.0,57,0.8801090964966195,1.0,conv3,train,1.0,25000
L1,0.0,57,0.8801090964966195,1.0,conv3,val,1.0,26032
L1,0.0,57,0.8801090964966195,1.0,fc1,train,1.0,25000
L1,0.0,57,0.8801090964966195,1.0,fc1,val,1.0,26032
L1,0.0001,24,0.8674323909035033,0.94752,conv1,train,0.8085784958573433,25000
