epoch,reg_method,reg_val,train_acc,val_acc
47,Dropout,0.325,0.97448,0.7093
48,Dropout,0.325,0.9764,0.7067
49,Dropout,0.325,0.97524,0.7138
50,Dropout,0.325,0.98096,0.717
51,Dropout,0.325,0.97856,0.7131
52,Dropout,0.325,0.9814,0.7143
53,Dropout,0.325,0.97992,0.7091
54,Dropout,0.325,0.98704,0.7166
55,Dropout,0.325,0.987,0.7133
56,Dropout,0.325,0.98328,0.7043
57,Dropout,0.325,0.97884,0.7098
58,Dropout,0.325,0.98756,0.7122
59,Dropout,0.325,0.98584,0.708
60,Dropout,0.325,0.9888,0.7176
1,Dropout,0.35,0.27404,0.2786
2,Dropout,0.35,0.39916,0.4018
3,Dropout,0.35,0.4602,0.4612
4,Dropout,0.35,0.50048,0.4925
5,Dropout,0.35,0.53928,0.5267
6,Dropout,0.35,0.56828,0.5485
7,Dropout,0.35,0.59444,0.5722
8,Dropout,0.35,0.62516,0.5936
9,Dropout,0.35,0.65084,0.6106
10,Dropout,0.35,0.67652,0.6253
11,Dropout,0.35,0.69872,0.6406
12,Dropout,0.35,0.72372,0.656
13,Dropout,0.35,0.7396,0.6628
14,Dropout,0.35,0.74848,0.6693
15,Dropout,0.35,0.75592,0.6699
16,Dropout,0.35,0.77592,0.6799
17,Dropout,0.35,0.80268,0.6935
18,Dropout,0.35,0.80096,0.6827
19,Dropout,0.35,0.81532,0.6878
20,Dropout,0.35,0.81712,0.6865
21,Dropout,0.35,0.84028,0.6971
22,Dropout,0.35,0.84484,0.695
23,Dropout,0.35,0.8596,0.7
24,Dropout,0.35,0.87404,0.7036
25,Dropout,0.35,0.86892,0.7
26,Dropout,0.35,0.88844,0.7058
27,Dropout,0.35,0.88464,0.7016
28,Dropout,0.35,0.9024,0.7174
29,Dropout,0.35,0.89792,0.7058
30,Dropout,0.35,0.90408,0.7091
31,Dropout,0.35,0.91108,0.7119
32,Dropout,0.35,0.91936,0.7161
33,Dropout,0.35,0.92044,0.7059
34,Dropout,0.35,0.92404,0.7141
35,Dropout,0.35,0.92908,0.7154
36,Dropout,0.35,0.9372,0.7138
37,Dropout,0.35,0.93996,0.7139
38,Dropout,0.35,0.94012,0.7106
