epoch,reg_method,reg_val,train_acc,val_acc
26,L2,0.001,0.95888,0.6938
27,L2,0.001,0.96584,0.6974
28,L2,0.001,0.95,0.691
29,L2,0.001,0.9608,0.6898
30,L2,0.001,0.96152,0.682
31,L2,0.001,0.94992,0.6736
32,L2,0.001,0.97852,0.7006
33,L2,0.001,0.9612,0.6946
34,L2,0.001,0.96112,0.6858
35,L2,0.001,0.97536,0.6947
36,L2,0.001,0.97784,0.7001
37,L2,0.001,0.96268,0.6903
38,L2,0.001,0.97408,0.6978
39,L2,0.001,0.96504,0.6907
40,L2,0.001,0.96848,0.6951
41,L2,0.001,0.98344,0.7057
42,L2,0.001,0.97744,0.6902
43,L2,0.001,0.96988,0.6957
44,L2,0.001,0.97908,0.6968
45,L2,0.001,0.97952,0.6957
46,L2,0.001,0.97436,0.6913
47,L2,0.001,0.9608,0.6801
48,L2,0.001,0.97732,0.6891
49,L2,0.001,0.97884,0.6908
50,L2,0.001,0.9866,0.6994
51,L2,0.001,0.9816,0.7048
52,L2,0.001,0.97804,0.6984
53,L2,0.001,0.97616,0.6899
54,L2,0.001,0.966,0.6859
55,L2,0.001,0.97796,0.69
56,L2,0.001,0.98044,0.7028
57,L2,0.001,0.96036,0.6877
58,L2,0.001,0.98644,0.6948
59,L2,0.001,0.96572,0.6766
60,L2,0.001,0.97632,0.6816
1,L2,0.0015,0.27472,0.2835
2,L2,0.0015,0.43316,0.4311
3,L2,0.0015,0.48048,0.4783
4,L2,0.0015,0.5296,0.5165
5,L2,0.0015,0.57012,0.5521
6,L2,0.0015,0.62628,0.5944
7,L2,0.0015,0.65496,0.6154
8,L2,0.0015,0.68076,0.625
9,L2,0.0015,0.70864,0.6442
10,L2,0.0015,0.73148,0.6569
11,L2,0.0015,0.72304,0.6354
12,L2,0.0015,0.76852,0.6667
13,L2,0.0015,0.78596,0.6677
14,L2,0.0015,0.81336,0.6808
15,L2,0.0015,0.8082,0.6779
16,L2,0.0015,0.82288,0.6727
17,L2,0.0015,0.85032,0.6906
18,L2,0.0015,0.8416,0.6751
19,L2,0.0015,0.86924,0.6802
20,L2,0.0015,0.88508,0.6876
21,L2,0.0015,0.86424,0.6761
22,L2,0.0015,0.88412,0.6714
23,L2,0.0015,0.9072,0.6865
24,L2,0.0015,0.85084,0.65
25,L2,0.0015,0.92112,0.6829
26,L2,0.0015,0.9304,0.6956
27,L2,0.0015,0.90464,0.6759
28,L2,0.0015,0.9272,0.6846
29,L2,0.0015,0.94272,0.6963
30,L2,0.0015,0.942,0.6867
31,L2,0.0015,0.94364,0.6808
32,L2,0.0015,0.93272,0.6747
33,L2,0.0015,0.94828,0.6931
34,L2,0.0015,0.93908,0.6827
35,L2,0.0015,0.9396,0.6869
36,L2,0.0015,0.918,0.668
37,L2,0.0015,0.94316,0.6859
38,L2,0.0015,0.95128,0.6873
39,L2,0.0015,0.94832,0.69
40,L2,0.0015,0.95112,0.6842
41,L2,0.0015,0.9544,0.6841
42,L2,0.0015,0.96016,0.6861
43,L2,0.0015,0.96996,0.6993
44,L2,0.0015,0.96616,0.693
45,L2,0.0015,0.95528,0.6863
46,L2,0.0015,0.96948,0.6903
47,L2,0.0015,0.96016,0.6883
48,L2,0.0015,0.94568,0.6729
49,L2,0.0015,0.93972,0.6704
50,L2,0.0015,0.95836,0.682
51,L2,0.0015,0.95592,0.6838
52,L2,0.0015,0.96952,0.6872
53,L2,0.0015,0.96032,0.6851
54,L2,0.0015,0.96208,0.6908
55,L2,0.0015,0.95364,0.6871
56,L2,0.0015,0.97712,0.6898
57,L2,0.0015,0.94828,0.6761
58,L2,0.0015,0.95744,0.6834
59,L2,0.0015,0.94912,0.6729
60,L2,0.0015,0.95852,0.6791
1,L2,0.002,0.29704,0.301
2,L2,0.002,0.41832,0.4234
3,L2,0.002,0.49716,0.4906
4,L2,0.002,0.52032,0.5098
5,L2,0.002,0.54792,0.5321
6,L2,0.002,0.59096,0.5595
7,L2,0.002,0.63636,0.5954
8,L2,0.002,0.67508,0.6232
9,L2,0.002,0.69852,0.6501
10,L2,0.002,0.68264,0.6247
11,L2,0.002,0.72984,0.6621
12,L2,0.002,0.73852,0.6657
13,L2,0.002,0.77784,0.681
14,L2,0.002,0.76944,0.6709
15,L2,0.002,0.7566,0.6593
16,L2,0.002,0.78004,0.6667
17,L2,0.002,0.79348,0.6738
18,L2,0.002,0.819,0.688
19,L2,0.002,0.797,0.6648
20,L2,0.002,0.82572,0.6841
21,L2,0.002,0.828,0.6771
22,L2,0.002,0.82868,0.6789
23,L2,0.002,0.8542,0.6832
24,L2,0.002,0.86368,0.6909
25,L2,0.002,0.86008,0.6764
26,L2,0.002,0.87416,0.6885
27,L2,0.002,0.89212,0.7001
28,L2,0.002,0.89352,0.6904
29,L2,0.002,0.90236,0.6944
30,L2,0.002,0.86564,0.6671
31,L2,0.002,0.89504,0.682
32,L2,0.002,0.8994,0.6883
33,L2,0.002,0.92252,0.6894
34,L2,0.002,0.90064,0.682
35,L2,0.002,0.91672,0.6906
36,L2,0.002,0.9278,0.6914
37,L2,0.002,0.9142,0.6837
38,L2,0.002,0.91864,0.6809
39,L2,0.002,0.89812,0.68
40,L2,0.002,0.91264,0.6779
41,L2,0.002,0.94216,0.6996
42,L2,0.002,0.92132,0.6804
43,L2,0.002,0.90672,0.6795
44,L2,0.002,0.88476,0.6745
45,L2,0.002,0.92404,0.6841
46,L2,0.002,0.91,0.6743
47,L2,0.002,0.9096,0.6744
48,L2,0.002,0.923,0.6768
49,L2,0.002,0.92876,0.6852
50,L2,0.002,0.92508,0.6846
51,L2,0.002,0.93204,0.6881
52,L2,0.002,0.92272,0.6783
53,L2,0.002,0.93304,0.682
54,L2,0.002,0.94488,0.689
55,L2,0.002,0.90908,0.6695
56,L2,0.002,0.94672,0.6882
57,L2,0.002,0.91968,0.6764
58,L2,0.002,0.90904,0.6721
59,L2,0.002,0.92592,0.6812
60,L2,0.002,0.93604,0.6737
1,L2,0.003,0.31816,0.3221
2,L2,0.003,0.43492,0.4376
3,L2,0.003,0.48272,0.479
4,L2,0.003,0.51008,0.5012
5,L2,0.003,0.5278,0.5149
6,L2,0.003,0.54268,0.5216
7,L2,0.003,0.5998,0.5709
8,L2,0.003,0.63328,0.5974
9,L2,0.003,0.63736,0.5963
10,L2,0.003,0.68112,0.6385
11,L2,0.003,0.70076,0.6456
12,L2,0.003,0.67692,0.623
13,L2,0.003,0.69968,0.6442
14,L2,0.003,0.70132,0.6415
15,L2,0.003,0.6926,0.6292
16,L2,0.003,0.72896,0.6572
17,L2,0.003,0.75372,0.669
18,L2,0.003,0.7616,0.6738
19,L2,0.003,0.75696,0.6723
20,L2,0.003,0.77068,0.6711
21,L2,0.003,0.7692,0.6784
22,L2,0.003,0.7706,0.6647
23,L2,0.003,0.75908,0.6517
24,L2,0.003,0.79068,0.6736
25,L2,0.003,0.80332,0.6888
26,L2,0.003,0.79676,0.6705
27,L2,0.003,0.83688,0.7022
28,L2,0.003,0.80364,0.6751
29,L2,0.003,0.80508,0.6783
30,L2,0.003,0.82404,0.6883
31,L2,0.003,0.82012,0.6837
32,L2,0.003,0.79792,0.6649
33,L2,0.003,0.83308,0.6939
34,L2,0.003,0.82712,0.6841
35,L2,0.003,0.80264,0.6741
36,L2,0.003,0.81724,0.6741
37,L2,0.003,0.81168,0.6717
38,L2,0.003,0.83376,0.6828
39,L2,0.003,0.83308,0.6891
40,L2,0.003,0.83632,0.6872
41,L2,0.003,0.85568,0.699
42,L2,0.003,0.8444,0.6948
43,L2,0.003,0.82044,0.6745
44,L2,0.003,0.83212,0.6706
45,L2,0.003,0.8708,0.703
46,L2,0.003,0.85692,0.6949
47,L2,0.003,0.84484,0.6856
48,L2,0.003,0.87312,0.6952
49,L2,0.003,0.85496,0.6836
50,L2,0.003,0.86076,0.6845
51,L2,0.003,0.86564,0.694
52,L2,0.003,0.85728,0.6916
53,L2,0.003,0.85888,0.6915
54,L2,0.003,0.865,0.6828
55,L2,0.003,0.853,0.6744
56,L2,0.003,0.87488,0.6876
57,L2,0.003,0.84684,0.6761
58,L2,0.003,0.87948,0.7001
59,L2,0.003,0.85292,0.6748
60,L2,0.003,0.86368,0.6893
1,L2,0.005,0.27092,0.2823
2,L2,0.005,0.38528,0.3911
3,L2,0.005,0.43124,0.4241
4,L2,0.005,0.45492,0.4495
5,L2,0.005,0.49372,0.4866
6,L2,0.005,0.4994,0.4898
7,L2,0.005,0.50868,0.4998
8,L2,0.005,0.5268,0.5129
9,L2,0.005,0.55756,0.5435
10,L2,0.005,0.58696,0.5591
11,L2,0.005,0.60044,0.5736
12,L2,0.005,0.6214,0.5901
13,L2,0.005,0.59316,0.5642
14,L2,0.005,0.64212,0.6096
15,L2,0.005,0.657,0.619
16,L2,0.005,0.64024,0.6018
17,L2,0.005,0.68608,0.6408
18,L2,0.005,0.66672,0.6303
19,L2,0.005,0.576,0.5493
20,L2,0.005,0.64836,0.6119
21,L2,0.005,0.67968,0.6368
22,L2,0.005,0.69316,0.6424
23,L2,0.005,0.68372,0.6413
24,L2,0.005,0.681,0.6323
25,L2,0.005,0.67612,0.6254
26,L2,0.005,0.68672,0.6411
27,L2,0.005,0.70304,0.6502
28,L2,0.005,0.70036,0.6541
29,L2,0.005,0.69528,0.6495
30,L2,0.005,0.7054,0.6503
31,L2,0.005,0.6782,0.6257
32,L2,0.005,0.70756,0.653
33,L2,0.005,0.70772,0.663
34,L2,0.005,0.69992,0.6443
35,L2,0.005,0.72948,0.6754
36,L2,0.005,0.73164,0.6752
37,L2,0.005,0.71652,0.6562
38,L2,0.005,0.72432,0.6683
39,L2,0.005,0.67608,0.6241
40,L2,0.005,0.71264,0.6499
41,L2,0.005,0.69404,0.6364
42,L2,0.005,0.72284,0.6619
43,L2,0.005,0.70904,0.6537
44,L2,0.005,0.6994,0.644
45,L2,0.005,0.71444,0.6503
46,L2,0.005,0.729,0.6645
47,L2,0.005,0.73432,0.6687
48,L2,0.005,0.71844,0.6531
49,L2,0.005,0.72148,0.654
50,L2,0.005,0.70848,0.6531
51,L2,0.005,0.71768,0.6618
52,L2,0.005,0.69872,0.6377
53,L2,0.005,0.73804,0.6716
54,L2,0.005,0.729,0.6661
55,L2,0.005,0.73868,0.672
56,L2,0.005,0.71884,0.6569
57,L2,0.005,0.71992,0.6604
58,L2,0.005,0.72964,0.6652
59,L2,0.005,0.73384,0.6715
60,L2,0.005,0.751,0.6829
1,L2,0.01,0.25144,0.2593
2,L2,0.01,0.29032,0.2946
3,L2,0.01,0.35332,0.3599
4,L2,0.01,0.40372,0.4082
5,L2,0.01,0.3628,0.3612
6,L2,0.01,0.44124,0.4352
7,L2,0.01,0.44564,0.4478
8,L2,0.01,0.42736,0.4199
9,L2,0.01,0.45932,0.458
10,L2,0.01,0.42612,0.425
11,L2,0.01,0.48876,0.486
12,L2,0.01,0.39304,0.3887
13,L2,0.01,0.47624,0.4673
14,L2,0.01,0.48576,0.4806
15,L2,0.01,0.48912,0.479
16,L2,0.01,0.48796,0.4787
17,L2,0.01,0.4728,0.4624
18,L2,0.01,0.48344,0.4728
19,L2,0.01,0.47408,0.4683
20,L2,0.01,0.5018,0.4903
21,L2,0.01,0.5012,0.4909
22,L2,0.01,0.515,0.4938
23,L2,0.01,0.50736,0.4916
24,L2,0.01,0.5194,0.496
25,L2,0.01,0.51864,0.5071
26,L2,0.01,0.53024,0.5138
27,L2,0.01,0.50936,0.4936
28,L2,0.01,0.50104,0.4923
29,L2,0.01,0.48552,0.4757
30,L2,0.01,0.51784,0.5031
31,L2,0.01,0.528,0.5147
32,L2,0.01,0.53772,0.518
33,L2,0.01,0.5162,0.4982
34,L2,0.01,0.53024,0.5115
35,L2,0.01,0.52124,0.509
36,L2,0.01,0.53076,0.5129
37,L2,0.01,0.49712,0.484
38,L2,0.01,0.55412,0.5353
39,L2,0.01,0.5316,0.5117
40,L2,0.01,0.5362,0.518
41,L2,0.01,0.52804,0.5157
42,L2,0.01,0.51684,0.5002
43,L2,0.01,0.5324,0.5138
44,L2,0.01,0.52308,0.5103
45,L2,0.01,0.53036,0.5102
46,L2,0.01,0.5484,0.5308
47,L2,0.01,0.5358,0.5153
48,L2,0.01,0.52856,0.5065
49,L2,0.01,0.53748,0.5197
50,L2,0.01,0.54664,0.5228
51,L2,0.01,0.52136,0.5027
52,L2,0.01,0.5654,0.5464
53,L2,0.01,0.54044,0.5274
54,L2,0.01,0.53116,0.5047
55,L2,0.01,0.49132,0.4912
56,L2,0.01,0.5362,0.5223
57,L2,0.01,0.5186,0.5003
58,L2,0.01,0.54488,0.5261
59,L2,0.01,0.50904,0.4916
60,L2,0.01,0.53412,0.5218
1,L2,0.02,0.10088,0.1
2,L2,0.02,0.10072,0.1
3,L2,0.02,0.10148,0.1
4,L2,0.02,0.0996,0.1
5,L2,0.02,0.10148,0.1
6,L2,0.02,0.09916,0.1
7,L2,0.02,0.10088,0.1
8,L2,0.02,0.10148,0.1
9,L2,0.02,0.10148,0.1
10,L2,0.02,0.1012,0.1
11,L2,0.02,0.10088,0.1
12,L2,0.02,0.1012,0.1
13,L2,0.02,0.10072,0.1
14,L2,0.02,0.10072,0.1
15,L2,0.02,0.09964,0.1
