epoch,reg_method,reg_val,train_acc,val_acc
51,Dropout,0.4,0.96336,0.9079
52,Dropout,0.4,0.96984,0.9098
53,Dropout,0.4,0.97136,0.9118
54,Dropout,0.4,0.96984,0.9129
55,Dropout,0.4,0.97504,0.9151
56,Dropout,0.4,0.96936,0.9092
57,Dropout,0.4,0.97808,0.9144
58,Dropout,0.4,0.97648,0.9141
59,Dropout,0.4,0.97644,0.9152
60,Dropout,0.4,0.9758,0.9122
1,Dropout,0.5,0.7302,0.7236
2,Dropout,0.5,0.77996,0.776
3,Dropout,0.5,0.8308,0.8214
4,Dropout,0.5,0.85272,0.8437
5,Dropout,0.5,0.86364,0.851
6,Dropout,0.5,0.87508,0.8587
7,Dropout,0.5,0.88036,0.8663
8,Dropout,0.5,0.8818,0.8658
9,Dropout,0.5,0.88936,0.8705
10,Dropout,0.5,0.8928,0.8733
11,Dropout,0.5,0.8986,0.8753
12,Dropout,0.5,0.90296,0.8821
13,Dropout,0.5,0.90388,0.8837
14,Dropout,0.5,0.90284,0.8764
15,Dropout,0.5,0.91532,0.8892
16,Dropout,0.5,0.91496,0.8909
17,Dropout,0.5,0.91756,0.8943
18,Dropout,0.5,0.91896,0.8927
19,Dropout,0.5,0.91756,0.89
20,Dropout,0.5,0.92628,0.8987
21,Dropout,0.5,0.92784,0.8957
22,Dropout,0.5,0.92696,0.8957
23,Dropout,0.5,0.92484,0.8951
24,Dropout,0.5,0.93176,0.8982
25,Dropout,0.5,0.93016,0.9003
26,Dropout,0.5,0.93612,0.903
27,Dropout,0.5,0.93348,0.9009
28,Dropout,0.5,0.93572,0.9023
29,Dropout,0.5,0.93868,0.9022
30,Dropout,0.5,0.9402,0.9056
31,Dropout,0.5,0.94088,0.9061
32,Dropout,0.5,0.94236,0.9039
33,Dropout,0.5,0.94164,0.9074
34,Dropout,0.5,0.94212,0.9008
35,Dropout,0.5,0.94392,0.9054
36,Dropout,0.5,0.9478,0.9061
37,Dropout,0.5,0.94656,0.9035
38,Dropout,0.5,0.95012,0.9098
39,Dropout,0.5,0.95048,0.9087
40,Dropout,0.5,0.9524,0.9092
41,Dropout,0.5,0.95264,0.9088
42,Dropout,0.5,0.95252,0.9088
43,Dropout,0.5,0.95408,0.91
44,Dropout,0.5,0.95584,0.9113
45,Dropout,0.5,0.95652,0.9089
46,Dropout,0.5,0.95356,0.9084
47,Dropout,0.5,0.95208,0.906
48,Dropout,0.5,0.9596,0.9113
49,Dropout,0.5,0.96032,0.9104
50,Dropout,0.5,0.95868,0.9114
51,Dropout,0.5,0.96224,0.9144
52,Dropout,0.5,0.96252,0.9081
53,Dropout,0.5,0.96252,0.91
54,Dropout,0.5,0.96228,0.9098
55,Dropout,0.5,0.96436,0.9137
56,Dropout,0.5,0.96448,0.9123
57,Dropout,0.5,0.96412,0.9129
58,Dropout,0.5,0.9636,0.9114
59,Dropout,0.5,0.965,0.9128
60,Dropout,0.5,0.96396,0.9125
1,Dropout,0.6,0.71504,0.7095
2,Dropout,0.6,0.78556,0.7761
3,Dropout,0.6,0.82368,0.8143
4,Dropout,0.6,0.82596,0.8138
5,Dropout,0.6,0.84732,0.8381
6,Dropout,0.6,0.86252,0.8489
7,Dropout,0.6,0.86912,0.8537
8,Dropout,0.6,0.87644,0.8593
9,Dropout,0.6,0.88292,0.8692
10,Dropout,0.6,0.88352,0.8663
11,Dropout,0.6,0.89296,0.8747
12,Dropout,0.6,0.895,0.8754
13,Dropout,0.6,0.8944,0.8796
14,Dropout,0.6,0.90288,0.8849
15,Dropout,0.6,0.9048,0.8847
16,Dropout,0.6,0.9056,0.8822
17,Dropout,0.6,0.91148,0.8917
18,Dropout,0.6,0.91016,0.8872
19,Dropout,0.6,0.9128,0.887
20,Dropout,0.6,0.91244,0.889
21,Dropout,0.6,0.91632,0.893
22,Dropout,0.6,0.91976,0.8927
23,Dropout,0.6,0.92128,0.8966
24,Dropout,0.6,0.92036,0.8952
25,Dropout,0.6,0.9252,0.8982
26,Dropout,0.6,0.92412,0.8969
27,Dropout,0.6,0.9256,0.8999
28,Dropout,0.6,0.92716,0.8993
29,Dropout,0.6,0.92844,0.8997
30,Dropout,0.6,0.93012,0.8988
31,Dropout,0.6,0.93072,0.9008
32,Dropout,0.6,0.92996,0.8997
33,Dropout,0.6,0.93464,0.9024
34,Dropout,0.6,0.93348,0.9011
35,Dropout,0.6,0.9348,0.9034
36,Dropout,0.6,0.9334,0.9011
37,Dropout,0.6,0.9382,0.902
38,Dropout,0.6,0.93964,0.9055
39,Dropout,0.6,0.93944,0.9043
40,Dropout,0.6,0.93912,0.9062
41,Dropout,0.6,0.9372,0.9041
42,Dropout,0.6,0.94176,0.9028
43,Dropout,0.6,0.94148,0.9042
44,Dropout,0.6,0.944,0.9078
45,Dropout,0.6,0.94228,0.905
46,Dropout,0.6,0.94564,0.907
47,Dropout,0.6,0.94468,0.9051
48,Dropout,0.6,0.94824,0.91
49,Dropout,0.6,0.94944,0.9072
50,Dropout,0.6,0.94568,0.9046
51,Dropout,0.6,0.94832,0.9071
52,Dropout,0.6,0.94792,0.9084
53,Dropout,0.6,0.94868,0.9058
54,Dropout,0.6,0.9484,0.9061
55,Dropout,0.6,0.95028,0.9097
56,Dropout,0.6,0.95288,0.9101
57,Dropout,0.6,0.9542,0.9112
58,Dropout,0.6,0.95252,0.9096
59,Dropout,0.6,0.95244,0.9066
60,Dropout,0.6,0.95504,0.9101
