epoch,reg_method,reg_val,train_acc,val_acc
34,GaussianNoise,0.2,0.9698,0.8951
35,GaussianNoise,0.2,0.97388,0.8928
36,GaussianNoise,0.2,0.97532,0.8971
37,GaussianNoise,0.2,0.9694,0.8881
38,GaussianNoise,0.2,0.9752,0.8948
39,GaussianNoise,0.2,0.97024,0.8957
40,GaussianNoise,0.2,0.97372,0.8949
41,GaussianNoise,0.2,0.97816,0.894
42,GaussianNoise,0.2,0.98008,0.8955
43,GaussianNoise,0.2,0.97344,0.888
44,GaussianNoise,0.2,0.98616,0.8964
45,GaussianNoise,0.2,0.98208,0.8898
46,GaussianNoise,0.2,0.9784,0.8951
47,GaussianNoise,0.2,0.98208,0.8949
48,GaussianNoise,0.2,0.96556,0.885
49,GaussianNoise,0.2,0.9842,0.8906
50,GaussianNoise,0.2,0.98848,0.8943
51,GaussianNoise,0.2,0.98848,0.8952
52,GaussianNoise,0.2,0.98044,0.8903
53,GaussianNoise,0.2,0.98452,0.8912
54,GaussianNoise,0.2,0.98512,0.8907
55,GaussianNoise,0.2,0.98608,0.8904
56,GaussianNoise,0.2,0.989,0.891
57,GaussianNoise,0.2,0.98896,0.8935
58,GaussianNoise,0.2,0.98468,0.8883
59,GaussianNoise,0.2,0.99112,0.8921
60,GaussianNoise,0.2,0.98768,0.8929
