epoch,reg_method,reg_val,train_acc,val_acc
37,L1,0.1,0.10268,0.1
38,L1,0.1,0.10104,0.1
39,L1,0.1,0.0998,0.1
40,L1,0.1,0.10016,0.1
41,L1,0.1,0.10268,0.1
42,L1,0.1,0.10076,0.1
43,L1,0.1,0.10016,0.1
44,L1,0.1,0.10268,0.1
45,L1,0.1,0.10268,0.1
46,L1,0.1,0.10136,0.1
47,L1,0.1,0.09908,0.1
48,L1,0.1,0.10076,0.1
49,L1,0.1,0.09968,0.1
50,L1,0.1,0.10076,0.1
51,L1,0.1,0.10268,0.1
52,L1,0.1,0.10268,0.1
53,L1,0.1,0.10268,0.1
54,L1,0.1,0.10268,0.1
55,L1,0.1,0.10268,0.1
56,L1,0.1,0.10104,0.1
57,L1,0.1,0.10268,0.1
58,L1,0.1,0.10136,0.1
59,L1,0.1,0.10016,0.1
60,L1,0.1,0.10268,0.1
