reg_method,reg_val,best_epoch,val_acc,train_acc,layer,split,unique_pctg,entropy,num_images,n_bins
L1,0.1,1,0.1,0.10268,fc1,train,0.004,0.0,25000,10
L1,0.1,1,0.1,0.10268,fc1,val,0.01,0.0,10000,10
L2,0.0001,53,0.9085,1.0,conv1,train,0.068,0.7503905037593842,25000,10
L2,0.0001,53,0.9085,1.0,conv1,val,0.16999999999999998,0.7512189378201961,10000,10
L2,0.0001,53,0.9085,1.0,conv3,train,0.036000000000000004,0.0008477181950211525,25000,10
L2,0.0001,53,0.9085,1.0,conv3,val,0.06,0.0008512224182486534,10000,10
L2,0.0001,53,0.9085,1.0,fc1,train,25.904,1.1439242659783364,25000,10
L2,0.0001,53,0.9085,1.0,fc1,val,37.5,1.1430939105570317,10000,10
L2,0.001,58,0.9074,0.9728,conv1,train,0.1,1.0238906461238861,25000,10
L2,0.001,58,0.9074,0.9728,conv1,val,0.24,1.0246943517684937,10000,10
L2,0.001,58,0.9074,0.9728,conv3,train,0.004,0.0,25000,10
L2,0.001,58,0.9074,0.9728,conv3,val,0.01,0.0,10000,10
L2,0.001,58,0.9074,0.9728,fc1,train,1.1560000000000001,0.8594719902896881,25000,10
L2,0.001,58,0.9074,0.9728,fc1,val,2.22,0.8587676402688026,10000,10
L2,0.01,57,0.8413,0.85348,conv1,train,0.048,1.3470108855724334,25000,10
L2,0.01,57,0.8413,0.85348,conv1,val,0.12,1.348378771352768,10000,10
L2,0.01,57,0.8413,0.85348,conv3,train,0.012,0.0002762119922041893,25000,10
L2,0.01,57,0.8413,0.85348,conv3,val,0.02,0.00025047477632761004,10000,10
L2,0.01,57,0.8413,0.85348,fc1,train,0.432,0.7516413860845566,25000,10
L2,0.01,57,0.8413,0.85348,fc1,val,0.83,0.7519295823752881,10000,10
L2,0.05,1,0.1,0.10104,conv1,train,0.012,0.0020487273693084716,25000,10
L2,0.05,1,0.1,0.10104,conv1,val,0.03,0.0022016729682683943,10000,10
L2,0.05,1,0.1,0.10104,conv3,train,0.004,0.0,25000,10
L2,0.05,1,0.1,0.10104,conv3,val,0.01,0.0,10000,10
L2,0.05,1,0.1,0.10104,fc1,train,0.004,0.0,25000,10
L2,0.05,1,0.1,0.10104,fc1,val,0.01,0.0,10000,10
L2,0.1,1,0.1,0.10104,conv1,train,0.004,0.0,25000,10
L2,0.1,1,0.1,0.10104,conv1,val,0.01,0.0,10000,10
L2,0.1,1,0.1,0.10104,conv3,train,0.004,0.0,25000,10
L2,0.1,1,0.1,0.10104,conv3,val,0.01,0.0,10000,10
L2,0.1,1,0.1,0.10104,fc1,train,0.004,0.0,25000,10
L2,0.1,1,0.1,0.10104,fc1,val,0.01,0.0,10000,10
