epoch,reg_method,reg_val,train_acc,val_acc
7,Dropout,0.35,0.18788,0.1717
8,Dropout,0.35,0.21452,0.2033
9,Dropout,0.35,0.2246,0.2038
10,Dropout,0.35,0.25796,0.2335
11,Dropout,0.35,0.27516,0.2525
12,Dropout,0.35,0.29656,0.2606
13,Dropout,0.35,0.31048,0.271
14,Dropout,0.35,0.32388,0.2739
15,Dropout,0.35,0.34136,0.2819
16,Dropout,0.35,0.36396,0.2974
17,Dropout,0.35,0.37572,0.3065
18,Dropout,0.35,0.39284,0.3037
19,Dropout,0.35,0.41216,0.3103
20,Dropout,0.35,0.42624,0.3185
21,Dropout,0.35,0.43884,0.3164
22,Dropout,0.35,0.46048,0.3286
23,Dropout,0.35,0.46996,0.3257
24,Dropout,0.35,0.48944,0.3307
25,Dropout,0.35,0.50956,0.3357
26,Dropout,0.35,0.51432,0.3353
27,Dropout,0.35,0.5416,0.3461
28,Dropout,0.35,0.56004,0.3505
29,Dropout,0.35,0.56684,0.344
30,Dropout,0.35,0.58048,0.3509
31,Dropout,0.35,0.59868,0.3529
32,Dropout,0.35,0.61412,0.3511
33,Dropout,0.35,0.61968,0.3477
34,Dropout,0.35,0.6294,0.354
35,Dropout,0.35,0.64884,0.3545
36,Dropout,0.35,0.65068,0.3494
37,Dropout,0.35,0.67728,0.3548
38,Dropout,0.35,0.6816,0.3505
39,Dropout,0.35,0.68784,0.3505
40,Dropout,0.35,0.69156,0.3513
41,Dropout,0.35,0.71028,0.3502
42,Dropout,0.35,0.71844,0.3501
43,Dropout,0.35,0.7288,0.3512
44,Dropout,0.35,0.73136,0.3485
45,Dropout,0.35,0.74556,0.3489
46,Dropout,0.35,0.75632,0.3542
47,Dropout,0.35,0.76112,0.3509
48,Dropout,0.35,0.76472,0.3485
49,Dropout,0.35,0.77316,0.3504
50,Dropout,0.35,0.77672,0.3489
51,Dropout,0.35,0.78872,0.3494
52,Dropout,0.35,0.78004,0.3507
53,Dropout,0.35,0.78504,0.3429
54,Dropout,0.35,0.80468,0.3521
55,Dropout,0.35,0.80852,0.348
56,Dropout,0.35,0.80808,0.346
57,Dropout,0.35,0.80412,0.3459
58,Dropout,0.35,0.81412,0.3473
59,Dropout,0.35,0.81,0.3362
60,Dropout,0.35,0.825,0.3391
1,Dropout,0.4,0.01472,0.0152
2,Dropout,0.4,0.05856,0.0563
3,Dropout,0.4,0.09028,0.0913
4,Dropout,0.4,0.11036,0.1075
5,Dropout,0.4,0.12204,0.1234
6,Dropout,0.4,0.15288,0.1438
7,Dropout,0.4,0.17064,0.1633
8,Dropout,0.4,0.18436,0.1748
9,Dropout,0.4,0.2134,0.2018
10,Dropout,0.4,0.22592,0.2114
11,Dropout,0.4,0.24464,0.2215
12,Dropout,0.4,0.26176,0.2338
13,Dropout,0.4,0.27744,0.2463
14,Dropout,0.4,0.3002,0.2601
15,Dropout,0.4,0.30584,0.2643
16,Dropout,0.4,0.33224,0.2809
17,Dropout,0.4,0.34812,0.286
18,Dropout,0.4,0.36596,0.297
19,Dropout,0.4,0.37396,0.2959
20,Dropout,0.4,0.39352,0.307
21,Dropout,0.4,0.40528,0.3108
22,Dropout,0.4,0.41844,0.3156
23,Dropout,0.4,0.43868,0.3235
24,Dropout,0.4,0.45416,0.3275
25,Dropout,0.4,0.4652,0.3238
26,Dropout,0.4,0.47668,0.3305
27,Dropout,0.4,0.50332,0.3408
28,Dropout,0.4,0.50516,0.3387
29,Dropout,0.4,0.51,0.3402
30,Dropout,0.4,0.53848,0.3437
31,Dropout,0.4,0.54072,0.3447
32,Dropout,0.4,0.55128,0.3437
