epoch,reg_method,reg_val,train_acc,val_acc
40,GaussianNoise,0.1,0.93368,0.2803
41,GaussianNoise,0.1,0.92808,0.2823
42,GaussianNoise,0.1,0.94816,0.2782
43,GaussianNoise,0.1,0.9258,0.2805
44,GaussianNoise,0.1,0.93848,0.2751
45,GaussianNoise,0.1,0.9198,0.2732
46,GaussianNoise,0.1,0.94668,0.2825
47,GaussianNoise,0.1,0.92816,0.2793
48,GaussianNoise,0.1,0.94752,0.2864
49,GaussianNoise,0.1,0.93852,0.2767
50,GaussianNoise,0.1,0.94736,0.2716
51,GaussianNoise,0.1,0.94376,0.2759
52,GaussianNoise,0.1,0.95804,0.2763
53,GaussianNoise,0.1,0.94536,0.2736
54,GaussianNoise,0.1,0.94836,0.2741
55,GaussianNoise,0.1,0.95996,0.2799
56,GaussianNoise,0.1,0.93988,0.2631
57,GaussianNoise,0.1,0.947,0.2732
58,GaussianNoise,0.1,0.94104,0.267
59,GaussianNoise,0.1,0.9542,0.2671
60,GaussianNoise,0.1,0.94548,0.2709
1,GaussianNoise,0.2,0.02712,0.0245
2,GaussianNoise,0.2,0.08168,0.082
3,GaussianNoise,0.2,0.10968,0.1084
4,GaussianNoise,0.2,0.14928,0.1419
5,GaussianNoise,0.2,0.1888,0.1741
6,GaussianNoise,0.2,0.20984,0.1849
7,GaussianNoise,0.2,0.24816,0.2149
8,GaussianNoise,0.2,0.27132,0.2303
9,GaussianNoise,0.2,0.30168,0.2488
10,GaussianNoise,0.2,0.33164,0.2616
11,GaussianNoise,0.2,0.32316,0.2515
12,GaussianNoise,0.2,0.3862,0.2797
13,GaussianNoise,0.2,0.39688,0.2813
14,GaussianNoise,0.2,0.43112,0.3015
15,GaussianNoise,0.2,0.44056,0.2894
16,GaussianNoise,0.2,0.4844,0.2982
17,GaussianNoise,0.2,0.5124,0.3018
18,GaussianNoise,0.2,0.51456,0.2956
19,GaussianNoise,0.2,0.54136,0.2934
20,GaussianNoise,0.2,0.56604,0.2869
21,GaussianNoise,0.2,0.58572,0.2843
22,GaussianNoise,0.2,0.60436,0.2808
23,GaussianNoise,0.2,0.64404,0.2823
24,GaussianNoise,0.2,0.68168,0.2858
25,GaussianNoise,0.2,0.68672,0.2847
26,GaussianNoise,0.2,0.69832,0.2795
27,GaussianNoise,0.2,0.7344,0.2839
28,GaussianNoise,0.2,0.74328,0.2813
29,GaussianNoise,0.2,0.75948,0.2768
30,GaussianNoise,0.2,0.74972,0.2708
31,GaussianNoise,0.2,0.747,0.2683
32,GaussianNoise,0.2,0.74848,0.2586
33,GaussianNoise,0.2,0.8032,0.2711
34,GaussianNoise,0.2,0.7934,0.2678
35,GaussianNoise,0.2,0.767,0.2574
36,GaussianNoise,0.2,0.77456,0.2549
37,GaussianNoise,0.2,0.78528,0.2465
38,GaussianNoise,0.2,0.80728,0.2524
39,GaussianNoise,0.2,0.81804,0.2588
40,GaussianNoise,0.2,0.82892,0.2588
41,GaussianNoise,0.2,0.83124,0.257
42,GaussianNoise,0.2,0.83816,0.2681
43,GaussianNoise,0.2,0.82368,0.255
44,GaussianNoise,0.2,0.81164,0.2567
45,GaussianNoise,0.2,0.82204,0.2508
46,GaussianNoise,0.2,0.78188,0.2468
47,GaussianNoise,0.2,0.8202,0.2502
48,GaussianNoise,0.2,0.84196,0.2514
49,GaussianNoise,0.2,0.81768,0.2457
50,GaussianNoise,0.2,0.80332,0.2399
51,GaussianNoise,0.2,0.82668,0.2486
52,GaussianNoise,0.2,0.84008,0.2444
53,GaussianNoise,0.2,0.84496,0.2509
54,GaussianNoise,0.2,0.89012,0.2557
55,GaussianNoise,0.2,0.81056,0.2454
56,GaussianNoise,0.2,0.84924,0.2507
57,GaussianNoise,0.2,0.81176,0.2404
58,GaussianNoise,0.2,0.8342,0.2413
59,GaussianNoise,0.2,0.86628,0.2488
60,GaussianNoise,0.2,0.803,0.2309
