reg_method,reg_val,best_epoch,val_acc,train_acc,layer,split,unique_pctg_ORDERED,num_images,n_bins
Dropout,0.15,57,0.8867931776275353,0.999,fc1,val,99.93469575906576,26032,30
Dropout,0.2,57,0.8906346035648433,0.99888,conv1,train,5.092,25000,30
Dropout,0.2,57,0.8906346035648433,0.99888,conv1,val,5.408727719729564,26032,30
Dropout,0.2,57,0.8906346035648433,0.99888,conv3,train,53.884,25000,30
Dropout,0.2,57,0.8906346035648433,0.99888,conv3,val,53.76843884449908,26032,30
Dropout,0.2,57,0.8906346035648433,0.99888,fc1,train,99.632,25000,30
Dropout,0.2,57,0.8906346035648433,0.99888,fc1,val,99.8578672403196,26032,30
Dropout,0.225,53,0.8899047326367547,0.99868,conv1,train,3.596,25000,30
Dropout,0.225,53,0.8899047326367547,0.99868,conv1,val,4.233251382913338,26032,30
Dropout,0.225,53,0.8899047326367547,0.99868,conv3,train,46.436,25000,30
Dropout,0.225,53,0.8899047326367547,0.99868,conv3,val,46.523509526736326,26032,30
Dropout,0.225,53,0.8899047326367547,0.99868,fc1,train,99.312,25000,30
Dropout,0.225,53,0.8899047326367547,0.99868,fc1,val,99.5159803318992,26032,30
Dropout,0.25,59,0.8939766441303012,0.9976,conv1,train,2.6679999999999997,25000,30
Dropout,0.25,59,0.8939766441303012,0.9976,conv1,val,3.007836508912108,26032,30
Dropout,0.25,59,0.8939766441303012,0.9976,conv3,train,51.712,25000,30
Dropout,0.25,59,0.8939766441303012,0.9976,conv3,val,48.72080516287646,26032,30
Dropout,0.25,59,0.8939766441303012,0.9976,fc1,train,99.652,25000,30
Dropout,0.25,59,0.8939766441303012,0.9976,fc1,val,99.83097725875845,26032,30
Dropout,0.275,54,0.8912108174554395,0.99832,conv1,train,3.5639999999999996,25000,30
Dropout,0.275,54,0.8912108174554395,0.99832,conv1,val,4.018131530424093,26032,30
Dropout,0.275,54,0.8912108174554395,0.99832,conv3,train,48.612,25000,30
Dropout,0.275,54,0.8912108174554395,0.99832,conv3,val,46.96911493546405,26032,30
Dropout,0.275,54,0.8912108174554395,0.99832,fc1,train,99.02,25000,30
Dropout,0.275,54,0.8912108174554395,0.99832,fc1,val,99.47756607252613,26032,30
Dropout,0.3,59,0.8975107559926244,0.99652,conv1,train,2.648,25000,30
Dropout,0.3,59,0.8975107559926244,0.99652,conv1,val,2.957897971727105,26032,30
Dropout,0.3,59,0.8975107559926244,0.99652,conv3,train,51.304,25000,30
Dropout,0.3,59,0.8975107559926244,0.99652,conv3,val,50.59542102028273,26032,30
Dropout,0.3,59,0.8975107559926244,0.99652,fc1,train,99.276,25000,30
Dropout,0.3,59,0.8975107559926244,0.99652,fc1,val,99.68116164720344,26032,30
Dropout,0.325,58,0.8960894283958205,0.995,conv1,train,3.4160000000000004,25000,30
Dropout,0.325,58,0.8960894283958205,0.995,conv1,val,4.137215734480639,26032,30
Dropout,0.325,58,0.8960894283958205,0.995,conv3,train,45.368,25000,30
Dropout,0.325,58,0.8960894283958205,0.995,conv3,val,41.70251997541487,26032,30
Dropout,0.325,58,0.8960894283958205,0.995,fc1,train,98.096,25000,30
Dropout,0.325,58,0.8960894283958205,0.995,fc1,val,98.86677934849416,26032,30
Dropout,0.35,59,0.9009296250768284,0.99576,conv1,train,4.832,25000,30
Dropout,0.35,59,0.9009296250768284,0.99576,conv1,val,5.251229256299938,26032,30
Dropout,0.35,59,0.9009296250768284,0.99576,conv3,train,46.668,25000,30
Dropout,0.35,59,0.9009296250768284,0.99576,conv3,val,43.592501536570374,26032,30
Dropout,0.35,59,0.9009296250768284,0.99576,fc1,train,98.128,25000,30
Dropout,0.35,59,0.9009296250768284,0.99576,fc1,val,98.63245236631838,26032,30
Dropout,0.4,48,0.8991625691456668,0.98628,conv1,train,4.32,25000,30
Dropout,0.4,48,0.8991625691456668,0.98628,conv1,val,4.575138291333744,26032,30
Dropout,0.4,48,0.8991625691456668,0.98628,conv3,train,59.123999999999995,25000,30
Dropout,0.4,48,0.8991625691456668,0.98628,conv3,val,54.344652735095266,26032,30
Dropout,0.4,48,0.8991625691456668,0.98628,fc1,train,94.53200000000001,25000,30
Dropout,0.4,48,0.8991625691456668,0.98628,fc1,val,95.32114320835893,26032,30
Dropout,0.425,60,0.9035802089735708,0.98992,conv1,train,5.992,25000,30
Dropout,0.425,60,0.9035802089735708,0.98992,conv1,val,7.114320835894283,26032,30
Dropout,0.425,60,0.9035802089735708,0.98992,conv3,train,51.019999999999996,25000,30
Dropout,0.425,60,0.9035802089735708,0.98992,conv3,val,49.124154886293795,26032,30
Dropout,0.425,60,0.9035802089735708,0.98992,fc1,train,94.0,25000,30
Dropout,0.425,60,0.9035802089735708,0.98992,fc1,val,94.5797480024585,26032,30
Dropout,0.45,56,0.9022741241548864,0.98576,conv1,train,4.744000000000001,25000,30
Dropout,0.45,56,0.9022741241548864,0.98576,conv1,val,5.101413644744929,26032,30
Dropout,0.45,56,0.9022741241548864,0.98576,conv3,train,50.376,25000,30
Dropout,0.45,56,0.9022741241548864,0.98576,conv3,val,46.869237861094035,26032,30
Dropout,0.45,56,0.9022741241548864,0.98576,fc1,train,90.392,25000,30
Dropout,0.45,56,0.9022741241548864,0.98576,fc1,val,90.5500921942225,26032,30
Dropout,0.475,58,0.902120467117394,0.9818,conv1,train,4.9079999999999995,25000,30
Dropout,0.475,58,0.902120467117394,0.9818,conv1,val,5.201290719114936,26032,30
Dropout,0.475,58,0.902120467117394,0.9818,conv3,train,56.64,25000,30
Dropout,0.475,58,0.902120467117394,0.9818,conv3,val,54.83635525507068,26032,30
Dropout,0.475,58,0.902120467117394,0.9818,fc1,train,93.976,25000,30
Dropout,0.475,58,0.902120467117394,0.9818,fc1,val,94.5682237246466,26032,30
Dropout,0.5,55,0.9017363245236631,0.97488,conv1,train,5.72,25000,30
Dropout,0.5,55,0.9017363245236631,0.97488,conv1,val,6.1040258143822985,26032,30
Dropout,0.5,55,0.9017363245236631,0.97488,conv3,train,59.772000000000006,25000,30
Dropout,0.5,55,0.9017363245236631,0.97488,conv3,val,58.577904118008604,26032,30
Dropout,0.5,55,0.9017363245236631,0.97488,fc1,train,90.12,25000,30
Dropout,0.5,55,0.9017363245236631,0.97488,fc1,val,90.86508912108174,26032,30
Dropout,0.525,56,0.9003149969268592,0.97212,conv1,train,5.74,25000,30
Dropout,0.525,56,0.9003149969268592,0.97212,conv1,val,6.346035648432697,26032,30
Dropout,0.525,56,0.9003149969268592,0.97212,conv3,train,59.232,25000,30
Dropout,0.525,56,0.9003149969268592,0.97212,conv3,val,56.74170251997541,26032,30
Dropout,0.525,56,0.9003149969268592,0.97212,fc1,train,85.456,25000,30
Dropout,0.525,56,0.9003149969268592,0.97212,fc1,val,85.4678856791641,26032,30
Dropout,0.55,53,0.9029655808236016,0.96744,conv1,train,5.9639999999999995,25000,30
Dropout,0.55,53,0.9029655808236016,0.96744,conv1,val,6.219268592501537,26032,30
Dropout,0.55,53,0.9029655808236016,0.96744,conv3,train,65.532,25000,30
Dropout,0.55,53,0.9029655808236016,0.96744,conv3,val,65.83051628764598,26032,30
Dropout,0.55,53,0.9029655808236016,0.96744,fc1,train,75.112,25000,30
Dropout,0.55,53,0.9029655808236016,0.96744,fc1,val,73.1637984019668,26032,30
Dropout,0.575,53,0.8979333128457283,0.95428,conv1,train,5.34,25000,30
Dropout,0.575,53,0.8979333128457283,0.95428,conv1,val,5.846650276582667,26032,30
Dropout,0.575,53,0.8979333128457283,0.95428,conv3,train,58.936,25000,30
Dropout,0.575,53,0.8979333128457283,0.95428,conv3,val,60.43331284572834,26032,30
Dropout,0.575,53,0.8979333128457283,0.95428,fc1,train,75.19200000000001,25000,30
Dropout,0.575,53,0.8979333128457283,0.95428,fc1,val,73.34050399508297,26032,30
Dropout,0.6,57,0.8959741856177013,0.94888,conv1,train,5.303999999999999,25000,30
Dropout,0.6,57,0.8959741856177013,0.94888,conv1,val,6.080977258758451,26032,30
Dropout,0.6,57,0.8959741856177013,0.94888,conv3,train,67.51599999999999,25000,30
Dropout,0.6,57,0.8959741856177013,0.94888,conv3,val,66.69483712354027,26032,30
Dropout,0.6,57,0.8959741856177013,0.94888,fc1,train,74.55199999999999,25000,30
Dropout,0.6,57,0.8959741856177013,0.94888,fc1,val,72.84111862323294,26032,30
EarlyStopping,3.0,9,0.8597879532882606,0.91344,conv1,train,3.084,25000,30
EarlyStopping,3.0,9,0.8597879532882606,0.91344,conv1,val,3.5264290104486786,26032,30
EarlyStopping,3.0,9,0.8597879532882606,0.91344,conv3,train,66.292,25000,30
EarlyStopping,3.0,9,0.8597879532882606,0.91344,conv3,val,63.736939151813154,26032,30
EarlyStopping,3.0,9,0.8597879532882606,0.91344,fc1,train,63.104000000000006,25000,30
EarlyStopping,3.0,9,0.8597879532882606,0.91344,fc1,val,64.99692685925015,26032,30
EarlyStopping,5.0,14,0.8678549477566072,0.97612,conv1,train,3.164,25000,30
EarlyStopping,5.0,14,0.8678549477566072,0.97612,conv1,val,3.445759065765212,26032,30
EarlyStopping,5.0,14,0.8678549477566072,0.97612,conv3,train,71.868,25000,30
EarlyStopping,5.0,14,0.8678549477566072,0.97612,conv3,val,64.62430854333128,26032,30
EarlyStopping,5.0,14,0.8678549477566072,0.97612,fc1,train,90.456,25000,30
EarlyStopping,5.0,14,0.8678549477566072,0.97612,fc1,val,91.59111862323294,26032,30
EarlyStopping,8.0,13,0.8658574062692072,0.95992,conv1,train,3.032,25000,30
EarlyStopping,8.0,13,0.8658574062692072,0.95992,conv1,val,3.4073448063921328,26032,30
EarlyStopping,8.0,13,0.8658574062692072,0.95992,conv3,train,82.672,25000,30
EarlyStopping,8.0,13,0.8658574062692072,0.95992,conv3,val,75.74523663183774,26032,30
EarlyStopping,8.0,13,0.8658574062692072,0.95992,fc1,train,92.308,25000,30
