reg_method,reg_val,best_epoch,val_acc,train_acc,layer,split,unique_pctg,entropy,num_images,n_bins
Dropout,0.6,58,0.8995082974800246,0.95656,conv1,val,0.18822987092808852,0.8121041589781193,26032,10
Dropout,0.6,58,0.8995082974800246,0.95656,conv3,train,0.108,0.002159073990881443,25000,10
Dropout,0.6,58,0.8995082974800246,0.95656,conv3,val,0.09987707437000616,0.0021109250319758734,26032,10
Dropout,0.6,58,0.8995082974800246,0.95656,fc1,train,0.404,0.2865925532585382,25000,10
Dropout,0.6,58,0.8995082974800246,0.95656,fc1,val,0.41871542716656424,0.2309057026149587,26032,10
EarlyStopping,3.0,14,0.8699677320221266,0.9704,conv1,train,0.188,0.5832528242468834,25000,10
EarlyStopping,3.0,14,0.8699677320221266,0.9704,conv1,val,0.16902274124154887,0.6147247143936948,26032,10
EarlyStopping,3.0,14,0.8699677320221266,0.9704,conv3,train,0.064,0.0014469605773687363,25000,10
EarlyStopping,3.0,14,0.8699677320221266,0.9704,conv3,val,0.06146281499692685,0.0018518721697979093,26032,10
EarlyStopping,3.0,14,0.8699677320221266,0.9704,fc1,train,0.332,0.3962657548463345,25000,10
EarlyStopping,3.0,14,0.8699677320221266,0.9704,fc1,val,0.33036263060848187,0.3713102587816416,26032,10
EarlyStopping,5.0,9,0.8673555623847572,0.9228,conv1,train,0.17600000000000002,0.8379235027849674,25000,10
EarlyStopping,5.0,9,0.8673555623847572,0.9228,conv1,val,0.15365703749231713,0.8466452400462808,26032,10
EarlyStopping,5.0,9,0.8673555623847572,0.9228,conv3,train,0.004,0.0,25000,10
EarlyStopping,5.0,9,0.8673555623847572,0.9228,conv3,val,0.003841425937307928,0.0,26032,10
EarlyStopping,5.0,9,0.8673555623847572,0.9228,fc1,train,0.14400000000000002,0.261219490891397,25000,10
EarlyStopping,5.0,9,0.8673555623847572,0.9228,fc1,val,0.16518131530424093,0.24697929143175235,26032,10
EarlyStopping,8.0,9,0.8675092194222496,0.92964,conv1,train,0.384,0.8825264302492142,25000,10
EarlyStopping,8.0,9,0.8675092194222496,0.92964,conv1,val,0.36493546404425325,0.9154476864182132,26032,10
EarlyStopping,8.0,9,0.8675092194222496,0.92964,conv3,train,0.016,3.4158391654491425e-05,25000,10
EarlyStopping,8.0,9,0.8675092194222496,0.92964,conv3,val,0.011524277811923786,5.5822700355946104e-05,26032,10
EarlyStopping,8.0,9,0.8675092194222496,0.92964,fc1,train,0.16,0.2762957241678238,25000,10
EarlyStopping,8.0,9,0.8675092194222496,0.92964,fc1,val,0.15365703749231713,0.25384536705918026,26032,10
EarlyStopping,12.0,10,0.8686232329440688,0.9434,conv1,train,0.17600000000000002,0.5959608989191055,25000,10
EarlyStopping,12.0,10,0.8686232329440688,0.9434,conv1,val,0.15749846342962506,0.625483840768075,26032,10
EarlyStopping,12.0,10,0.8686232329440688,0.9434,conv3,train,0.012,7.28117972612381e-06,25000,10
EarlyStopping,12.0,10,0.8686232329440688,0.9434,conv3,val,0.007682851874615856,4.460474736095574e-06,26032,10
EarlyStopping,12.0,10,0.8686232329440688,0.9434,fc1,train,0.196,0.2648491472777724,25000,10
EarlyStopping,12.0,10,0.8686232329440688,0.9434,fc1,val,0.19207129686539642,0.2478653643135446,26032,10
GaussianNoise,0.01,59,0.878380454824831,1.0,conv1,train,0.396,0.7691733988904953,25000,10
GaussianNoise,0.01,59,0.878380454824831,1.0,conv1,val,0.37645974185617703,0.7957410767031049,26032,10
GaussianNoise,0.01,59,0.878380454824831,1.0,conv3,train,0.44799999999999995,0.14559049325019122,25000,10
GaussianNoise,0.01,59,0.878380454824831,1.0,conv3,val,0.41487400122925633,0.16016377635258947,26032,10
GaussianNoise,0.01,59,0.878380454824831,1.0,fc1,train,9.411999999999999,0.8423825133335591,25000,10
GaussianNoise,0.01,59,0.878380454824831,1.0,fc1,val,9.910878918254456,0.8514125247797331,26032,10
GaussianNoise,0.05,55,0.8672787338660111,0.998,conv1,train,0.28800000000000003,0.7428363686323166,25000,10
GaussianNoise,0.05,55,0.8672787338660111,0.998,conv1,val,0.2727412415488629,0.7792079691107132,26032,10
GaussianNoise,0.05,55,0.8672787338660111,0.998,conv3,train,0.5760000000000001,0.2733800403252244,25000,10
GaussianNoise,0.05,55,0.8672787338660111,0.998,conv3,val,0.5570067609096497,0.28646741011371746,26032,10
